_mock_label,post_date,value_date,description,transaction_type,amount,running_balance,bank_reference,eft_trace
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-18,2025-01-18,ACCOUNT ANALYSIS FEE,DEBIT,-124.99,69930.53,REF5785874,
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-18,2025-01-18,BOOK TRANSFER TO OPERATING 8841,DEBIT,-7488.65,62441.88,REF3672442,
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-19,2025-01-19,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250113,CREDIT,63.15,62505.03,REF3664960,EFT-BCBSTN-20250113
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-19,2025-01-19,ACH CREDIT PAYER REMIT EFT-CIGNA-20250113,CREDIT,190.26,62695.29,REF9098406,EFT-CIGNA-20250113
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-19,2025-01-19,ACH CREDIT PAYER REMIT EFT-MCARE-20250113,CREDIT,117.47,62812.76,REF4665245,EFT-MCARE-20250113
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-19,2025-01-19,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250113,CREDIT,22.76,62835.52,REF9324310,EFT-TENNCARE-20250113
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-19,2025-01-19,ACH CREDIT PAYER REMIT EFT-UHC-20250113,CREDIT,66.33,62901.85,REF5746955,EFT-UHC-20250113
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-20,2025-01-20,ACH CREDIT PAYER REMIT EFT-MCARE-20250120,CREDIT,49.48,62951.33,REF7484223,EFT-MCARE-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-20,2025-01-20,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250120,CREDIT,67.28,63018.61,REF3613344,EFT-TENNCARE-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-20,2025-01-20,ACH CREDIT PAYER REMIT EFT-UHC-20250120,CREDIT,128.71,63147.32,REF3388528,EFT-UHC-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-21,2025-01-21,ACH CREDIT PAYER REMIT EFT-CIGNA-20250120,CREDIT,131.29,63278.61,REF7318880,EFT-CIGNA-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-21,2025-01-21,ACH CREDIT PAYER REMIT EFT-MCARE-20250120,CREDIT,45.76,63324.37,REF7360963,EFT-MCARE-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-22,2025-01-22,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250120,CREDIT,86.52,63410.89,REF3771825,EFT-BCBSTN-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-22,2025-01-22,ACH CREDIT PAYER REMIT EFT-SELFPAY-20250120,CREDIT,15.1,63425.99,REF9326424,EFT-SELFPAY-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-22,2025-01-22,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250120,CREDIT,82.74,63508.73,REF8535566,EFT-TENNCARE-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-22,2025-01-22,ACH CREDIT PAYER REMIT EFT-UHC-20250120,CREDIT,158.99,63667.72,REF3981672,EFT-UHC-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-23,2025-01-23,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250120,CREDIT,70.49,63738.21,REF6861499,EFT-BCBSTN-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-23,2025-01-23,ACH CREDIT PAYER REMIT EFT-CIGNA-20250120,CREDIT,50.66,63788.87,REF9781506,EFT-CIGNA-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-23,2025-01-23,ACH CREDIT PAYER REMIT EFT-MCARE-20250120,CREDIT,68.35,63857.22,REF4125432,EFT-MCARE-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-24,2025-01-24,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250120,CREDIT,191.35,64048.57,REF7605690,EFT-BCBSTN-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-24,2025-01-24,ACH CREDIT PAYER REMIT EFT-CIGNA-20250120,CREDIT,75.39,64123.96,REF9685396,EFT-CIGNA-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-24,2025-01-24,ACH CREDIT PAYER REMIT EFT-MCARE-20250120,CREDIT,93.93,64217.89,REF9264880,EFT-MCARE-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-24,2025-01-24,ACH CREDIT PAYER REMIT EFT-SELFPAY-20250120,CREDIT,2.81,64220.7,REF9297418,EFT-SELFPAY-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-24,2025-01-24,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250120,CREDIT,66.74,64287.44,REF4195173,EFT-TENNCARE-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-24,2025-01-24,ACH CREDIT PAYER REMIT EFT-UHC-20250120,CREDIT,163.03,64450.47,REF3648572,EFT-UHC-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-25,2025-01-25,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250120,CREDIT,51.94,64502.41,REF3745013,EFT-BCBSTN-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-25,2025-01-25,ACH CREDIT PAYER REMIT EFT-CIGNA-20250120,CREDIT,148.89,64651.3,REF9118473,EFT-CIGNA-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-25,2025-01-25,ACH CREDIT PAYER REMIT EFT-UHC-20250120,CREDIT,137.9,64789.2,REF3901873,EFT-UHC-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-26,2025-01-26,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250120,CREDIT,341.28,65130.48,REF9753353,EFT-BCBSTN-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-26,2025-01-26,ACH CREDIT PAYER REMIT EFT-CIGNA-20250120,CREDIT,238.06,65368.54,REF6579608,EFT-CIGNA-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-26,2025-01-26,ACH CREDIT PAYER REMIT EFT-MCARE-20250120,CREDIT,77.72,65446.26,REF7231501,EFT-MCARE-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-26,2025-01-26,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250120,CREDIT,4.7,65450.96,REF7433888,EFT-TENNCARE-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-26,2025-01-26,ACH CREDIT PAYER REMIT EFT-UHC-20250120,CREDIT,61.85,65512.81,REF3572745,EFT-UHC-20250120
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-27,2025-01-27,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250127,CREDIT,205.16,65717.97,REF5503276,EFT-BCBSTN-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-27,2025-01-27,ACH CREDIT PAYER REMIT EFT-UHC-20250127,CREDIT,130.32,65848.29,REF2879969,EFT-UHC-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-28,2025-01-28,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250127,CREDIT,58.23,65906.52,REF4766534,EFT-BCBSTN-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-28,2025-01-28,ACH CREDIT PAYER REMIT EFT-MCARE-20250127,CREDIT,93.02,65999.54,REF3831809,EFT-MCARE-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-28,2025-01-28,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250127,CREDIT,22.53,66022.07,REF8186440,EFT-TENNCARE-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-28,2025-01-28,ACH CREDIT PAYER REMIT EFT-UHC-20250127,CREDIT,154.48,66176.55,REF9578214,EFT-UHC-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-29,2025-01-29,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250127,CREDIT,583.28,66759.83,REF4268122,EFT-BCBSTN-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-29,2025-01-29,ACH CREDIT PAYER REMIT EFT-CIGNA-20250127,CREDIT,56.62,66816.45,REF8883976,EFT-CIGNA-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-29,2025-01-29,ACH CREDIT PAYER REMIT EFT-MCARE-20250127,CREDIT,27.5,66843.95,REF5638572,EFT-MCARE-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-29,2025-01-29,ACH CREDIT PAYER REMIT EFT-UHC-20250127,CREDIT,130.93,66974.88,REF1945311,EFT-UHC-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-30,2025-01-30,ACH CREDIT PAYER REMIT EFT-CIGNA-20250127,CREDIT,160.67,67135.55,REF1509823,EFT-CIGNA-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-30,2025-01-30,ACH CREDIT PAYER REMIT EFT-MCARE-20250127,CREDIT,126.03,67261.58,REF3334507,EFT-MCARE-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-30,2025-01-30,ACH CREDIT PAYER REMIT EFT-UHC-20250127,CREDIT,265.38,67526.96,REF8128090,EFT-UHC-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-31,2025-01-31,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250127,CREDIT,70.09,67597.05,REF5089333,EFT-BCBSTN-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-31,2025-01-31,ACH CREDIT PAYER REMIT EFT-CIGNA-20250127,CREDIT,136.33,67733.38,REF6407513,EFT-CIGNA-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-01-31,2025-01-31,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250127,CREDIT,10.66,67744.04,REF8611012,EFT-TENNCARE-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-01,2025-02-01,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250127,CREDIT,41.65,67785.69,REF4989227,EFT-TENNCARE-20250127
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-03,2025-02-03,ACH CREDIT PAYER REMIT EFT-CIGNA-20250203,CREDIT,132.61,67918.3,REF8869360,EFT-CIGNA-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-03,2025-02-03,ACH CREDIT PAYER REMIT EFT-MCARE-20250203,CREDIT,75.56,67993.86,REF6966476,EFT-MCARE-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-03,2025-02-03,ACH CREDIT PAYER REMIT EFT-UHC-20250203,CREDIT,64.0,68057.86,REF8591698,EFT-UHC-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-04,2025-02-04,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250203,CREDIT,260.12,68317.98,REF7767159,EFT-BCBSTN-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-04,2025-02-04,ACH CREDIT PAYER REMIT EFT-CIGNA-20250203,CREDIT,240.67,68558.65,REF4038881,EFT-CIGNA-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-04,2025-02-04,ACH CREDIT PAYER REMIT EFT-MCARE-20250203,CREDIT,43.0,68601.65,REF9771180,EFT-MCARE-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-05,2025-02-05,ACH CREDIT PAYER REMIT EFT-MCARE-20250203,CREDIT,146.94,68748.59,REF6215395,EFT-MCARE-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-05,2025-02-05,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250203,CREDIT,24.59,68773.18,REF5146507,EFT-TENNCARE-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-05,2025-02-05,ACH CREDIT PAYER REMIT EFT-UHC-20250203,CREDIT,268.34,69041.52,REF1315362,EFT-UHC-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-06,2025-02-06,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250203,CREDIT,107.32,69148.84,REF4174964,EFT-BCBSTN-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-07,2025-02-07,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250203,CREDIT,183.78,69332.62,REF2994624,EFT-BCBSTN-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-07,2025-02-07,ACH CREDIT PAYER REMIT EFT-CIGNA-20250203,CREDIT,137.33,69469.95,REF3095783,EFT-CIGNA-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-07,2025-02-07,ACH CREDIT PAYER REMIT EFT-MCARE-20250203,CREDIT,58.63,69528.58,REF3119300,EFT-MCARE-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-07,2025-02-07,ACH CREDIT PAYER REMIT EFT-UHC-20250203,CREDIT,103.45,69632.03,REF5251100,EFT-UHC-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-08,2025-02-08,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250203,CREDIT,131.9,69763.93,REF7648246,EFT-BCBSTN-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-08,2025-02-08,ACH CREDIT PAYER REMIT EFT-CIGNA-20250203,CREDIT,280.76,70044.69,REF7274424,EFT-CIGNA-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-08,2025-02-08,ACH CREDIT PAYER REMIT EFT-MCARE-20250203,CREDIT,69.72,70114.41,REF3984025,EFT-MCARE-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-08,2025-02-08,INTEREST CREDIT,CREDIT,38.95,70153.36,REF5443110,
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-09,2025-02-09,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250203,CREDIT,71.53,70224.89,REF8748554,EFT-BCBSTN-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-09,2025-02-09,ACH CREDIT PAYER REMIT EFT-CIGNA-20250203,CREDIT,71.83,70296.72,REF3689185,EFT-CIGNA-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-09,2025-02-09,ACH CREDIT PAYER REMIT EFT-SELFPAY-20250203,CREDIT,5.84,70302.56,REF3302582,EFT-SELFPAY-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-09,2025-02-09,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250203,CREDIT,17.31,70319.87,REF4251726,EFT-TENNCARE-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-09,2025-02-09,ACH CREDIT PAYER REMIT EFT-UHC-20250203,CREDIT,158.07,70477.94,REF3136104,EFT-UHC-20250203
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-11,2025-02-11,ACH CREDIT PAYER REMIT EFT-CIGNA-20250210,CREDIT,53.65,70531.59,REF9250165,EFT-CIGNA-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-11,2025-02-11,ACH CREDIT PAYER REMIT EFT-MCARE-20250210,CREDIT,108.79,70640.38,REF2114147,EFT-MCARE-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-11,2025-02-11,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250210,CREDIT,17.71,70658.09,REF3178369,EFT-TENNCARE-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-12,2025-02-12,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250210,CREDIT,12.83,70670.92,REF7575027,EFT-TENNCARE-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-13,2025-02-13,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250210,CREDIT,44.88,70715.8,REF6534096,EFT-TENNCARE-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-14,2025-02-14,ACH CREDIT PAYER REMIT EFT-MCARE-20250210,CREDIT,133.25,70849.05,REF4555620,EFT-MCARE-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-14,2025-02-14,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250210,CREDIT,32.04,70881.09,REF1601079,EFT-TENNCARE-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-14,2025-02-14,ACH CREDIT PAYER REMIT EFT-UHC-20250210,CREDIT,109.69,70990.78,REF7238272,EFT-UHC-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-15,2025-02-15,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250210,CREDIT,186.75,71177.53,REF1891658,EFT-BCBSTN-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-15,2025-02-15,ACH CREDIT PAYER REMIT EFT-CIGNA-20250210,CREDIT,211.88,71389.41,REF9800054,EFT-CIGNA-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-15,2025-02-15,ACH CREDIT PAYER REMIT EFT-UHC-20250210,CREDIT,57.83,71447.24,REF8192822,EFT-UHC-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-16,2025-02-16,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250210,CREDIT,130.98,71578.22,REF9032688,EFT-BCBSTN-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-16,2025-02-16,ACH CREDIT PAYER REMIT EFT-MCARE-20250210,CREDIT,19.45,71597.67,REF5434323,EFT-MCARE-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-16,2025-02-16,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250210,CREDIT,24.7,71622.37,REF8606462,EFT-TENNCARE-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-16,2025-02-16,ACH CREDIT PAYER REMIT EFT-UHC-20250210,CREDIT,122.1,71744.47,REF8775832,EFT-UHC-20250210
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-17,2025-02-17,ACH CREDIT PAYER REMIT EFT-MCARE-20250217,CREDIT,125.39,71869.86,REF6475596,EFT-MCARE-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-17,2025-02-17,ACH CREDIT PAYER REMIT EFT-UHC-20250217,CREDIT,509.12,72378.98,REF4578885,EFT-UHC-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-18,2025-02-18,ACH CREDIT PAYER REMIT EFT-MCARE-20250217,CREDIT,48.76,72427.74,REF8952398,EFT-MCARE-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-18,2025-02-18,ACCOUNT ANALYSIS FEE,DEBIT,-166.69,72261.05,REF2586058,
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-18,2025-02-18,BOOK TRANSFER TO OPERATING 8841,DEBIT,-5696.31,66564.74,REF6091971,
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-19,2025-02-19,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250217,CREDIT,141.38,66706.12,REF2011583,EFT-BCBSTN-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-19,2025-02-19,ACH CREDIT PAYER REMIT EFT-CIGNA-20250217,CREDIT,53.68,66759.8,REF1230664,EFT-CIGNA-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-19,2025-02-19,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250217,CREDIT,56.74,66816.54,REF2156521,EFT-TENNCARE-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-19,2025-02-19,ACH CREDIT PAYER REMIT EFT-UHC-20250217,CREDIT,132.0,66948.54,REF2328820,EFT-UHC-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-20,2025-02-20,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250217,CREDIT,225.97,67174.51,REF6257355,EFT-BCBSTN-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-20,2025-02-20,ACH CREDIT PAYER REMIT EFT-CIGNA-20250217,CREDIT,127.51,67302.02,REF5413610,EFT-CIGNA-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-20,2025-02-20,ACH CREDIT PAYER REMIT EFT-MCARE-20250217,CREDIT,25.13,67327.15,REF5374139,EFT-MCARE-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-20,2025-02-20,ACH CREDIT PAYER REMIT EFT-UHC-20250217,CREDIT,77.59,67404.74,REF7795947,EFT-UHC-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-21,2025-02-21,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250217,CREDIT,178.26,67583.0,REF6492169,EFT-BCBSTN-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-21,2025-02-21,ACH CREDIT PAYER REMIT EFT-CIGNA-20250217,CREDIT,178.24,67761.24,REF5301607,EFT-CIGNA-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-21,2025-02-21,ACH CREDIT PAYER REMIT EFT-UHC-20250217,CREDIT,69.06,67830.3,REF3311624,EFT-UHC-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-22,2025-02-22,ACH CREDIT PAYER REMIT EFT-MCARE-20250217,CREDIT,153.67,67983.97,REF5613560,EFT-MCARE-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-22,2025-02-22,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250217,CREDIT,31.15,68015.12,REF2396847,EFT-TENNCARE-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-23,2025-02-23,ACH CREDIT PAYER REMIT EFT-CIGNA-20250217,CREDIT,209.23,68224.35,REF9628428,EFT-CIGNA-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-23,2025-02-23,ACH CREDIT PAYER REMIT EFT-MCARE-20250217,CREDIT,59.93,68284.28,REF1574588,EFT-MCARE-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-23,2025-02-23,ACH CREDIT PAYER REMIT EFT-SELFPAY-20250217,CREDIT,24.96,68309.24,REF8143579,EFT-SELFPAY-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-23,2025-02-23,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250217,CREDIT,44.13,68353.37,REF2132932,EFT-TENNCARE-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-23,2025-02-23,ACH CREDIT PAYER REMIT EFT-UHC-20250217,CREDIT,112.63,68466.0,REF2677288,EFT-UHC-20250217
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-24,2025-02-24,ACH CREDIT PAYER REMIT EFT-MCARE-20250224,CREDIT,41.12,68507.12,REF2934503,EFT-MCARE-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-24,2025-02-24,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250224,CREDIT,24.4,68531.52,REF8111418,EFT-TENNCARE-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-24,2025-02-24,ACH CREDIT PAYER REMIT EFT-UHC-20250224,CREDIT,124.71,68656.23,REF5107948,EFT-UHC-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-25,2025-02-25,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250224,CREDIT,103.04,68759.27,REF8326076,EFT-BCBSTN-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-25,2025-02-25,ACH CREDIT PAYER REMIT EFT-CIGNA-20250224,CREDIT,204.19,68963.46,REF8766510,EFT-CIGNA-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-25,2025-02-25,ACH CREDIT PAYER REMIT EFT-MCARE-20250224,CREDIT,55.59,69019.05,REF1480227,EFT-MCARE-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-25,2025-02-25,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250224,CREDIT,15.66,69034.71,REF8737457,EFT-TENNCARE-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-25,2025-02-25,ACH CREDIT PAYER REMIT EFT-UHC-20250224,CREDIT,45.33,69080.04,REF5023807,EFT-UHC-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-26,2025-02-26,ACH CREDIT PAYER REMIT EFT-UHC-20250224,CREDIT,134.73,69214.77,REF8391679,EFT-UHC-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-27,2025-02-27,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250224,CREDIT,18.58,69233.35,REF6523648,EFT-BCBSTN-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-27,2025-02-27,ACH CREDIT PAYER REMIT EFT-CIGNA-20250224,CREDIT,128.03,69361.38,REF9011641,EFT-CIGNA-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-27,2025-02-27,ACH CREDIT PAYER REMIT EFT-UHC-20250224,CREDIT,67.54,69428.92,REF8883198,EFT-UHC-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-28,2025-02-28,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250224,CREDIT,219.53,69648.45,REF4956955,EFT-BCBSTN-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-28,2025-02-28,ACH CREDIT PAYER REMIT EFT-CIGNA-20250224,CREDIT,59.88,69708.33,REF2210403,EFT-CIGNA-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-28,2025-02-28,ACH CREDIT PAYER REMIT EFT-MCARE-20250224,CREDIT,78.69,69787.02,REF1606028,EFT-MCARE-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-02-28,2025-02-28,ACH CREDIT PAYER REMIT EFT-UHC-20250224,CREDIT,270.55,70057.57,REF8259430,EFT-UHC-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-01,2025-03-01,ACH CREDIT PAYER REMIT EFT-CIGNA-20250224,CREDIT,137.48,70195.05,REF9602638,EFT-CIGNA-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-01,2025-03-01,ACH CREDIT PAYER REMIT EFT-MCARE-20250224,CREDIT,115.42,70310.47,REF3340674,EFT-MCARE-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-01,2025-03-01,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250224,CREDIT,14.58,70325.05,REF4058404,EFT-TENNCARE-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-02,2025-03-02,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250224,CREDIT,387.01,70712.06,REF6252899,EFT-BCBSTN-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-02,2025-03-02,ACH CREDIT PAYER REMIT EFT-MCARE-20250224,CREDIT,114.03,70826.09,REF8459696,EFT-MCARE-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-02,2025-03-02,ACH CREDIT PAYER REMIT EFT-TENNCARE-20250224,CREDIT,15.82,70841.91,REF1689301,EFT-TENNCARE-20250224
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-02,2025-03-02,INTEREST CREDIT,CREDIT,31.23,70873.14,REF9422777,
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-03,2025-03-03,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250303,CREDIT,90.96,70964.1,REF9236086,EFT-BCBSTN-20250303
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-03,2025-03-03,ACH CREDIT PAYER REMIT EFT-UHC-20250303,CREDIT,139.36,71103.46,REF3531877,EFT-UHC-20250303
MOCK_RAD_GROUP_DEMO_ONLY,2025-03-04,2025-03-04,ACH CREDIT PAYER REMIT EFT-BCBSTN-20250303,CREDIT,143.14,71246.6,REF5702525,EFT-BCBSTN-20250303
