deposit_date,eft_trace,amount,description
2025-09-24,EFT20250924012,229.29,PAYER EFT
2025-09-24,EFT20250924015,62.11,PAYER EFT
2025-09-24,EFT20250924018,20.7,PAYER EFT
2025-09-24,EFT20250924023,225.94,PAYER EFT
2025-09-24,EFT20250924025,81.99,PAYER EFT
2025-09-24,EFT20250924030,25.28,PAYER EFT
2025-09-24,EFT20250924032,88.82,PAYER EFT
2025-09-24,EFT20250924035,191.96,PAYER EFT
2025-09-25,EFT20250925003,213.06,PAYER EFT
2025-09-25,EFT20250925004,569.1,PAYER EFT
2025-09-25,EFT20250925005,20.08,PAYER EFT
2025-09-25,EFT20250925006,312.83,PAYER EFT
2025-09-25,EFT20250925009,21.97,PAYER EFT
2025-09-25,EFT20250925011,42.06,PAYER EFT
2025-09-25,EFT20250925014,44.41,PAYER EFT
2025-09-25,EFT20250925017,22.64,PAYER EFT
2025-09-25,EFT20250925019,388.2,PAYER EFT
2025-09-25,EFT20250925020,20.7,PAYER EFT
2025-09-25,EFT20250925026,40.79,PAYER EFT
2025-09-25,EFT20250925029,42.06,PAYER EFT
2025-09-25,EFT20250925031,88.82,PAYER EFT
2025-09-25,EFT20250925033,113.23,PAYER EFT
2025-09-25,EFT20250925036,245.54,PAYER EFT
2025-09-25,EFT20250925038,480.71,PAYER EFT
2025-09-26,EFT20250926002,99.25,PAYER EFT
2025-09-26,EFT20250926003,496.25,PAYER EFT
2025-09-26,EFT20250926006,155.03,PAYER EFT
2025-09-26,EFT20250926014,36.23,PAYER EFT
2025-09-26,EFT20250926015,496.25,PAYER EFT
2025-09-26,EFT20250926018,33.65,PAYER EFT
2025-09-26,EFT20250926019,298.91,PAYER EFT
2025-09-26,EFT20250926028,44.97,PAYER EFT
2025-09-26,EFT20250926029,53.06,PAYER EFT
2025-09-26,EFT20250926037,52.15,PAYER EFT
2025-09-27,EFT20250927002,190.35,PAYER EFT
2025-09-27,EFT20250927003,129.02,PAYER EFT
2025-09-27,EFT20250927007,119.57,PAYER EFT
2025-09-27,EFT20250927019,593.77,PAYER EFT
2025-09-27,EFT20250927022,81.99,PAYER EFT
2025-09-27,EFT20250927023,113.23,PAYER EFT
2025-09-27,EFT20250927024,33.65,PAYER EFT
2025-09-27,EFT20250927033,67.29,PAYER EFT
2025-09-27,EFT20250927034,336.44,PAYER EFT
2025-09-28,EFT20250928003,175.59,PAYER EFT
2025-09-28,EFT20250928005,49.87,PAYER EFT
2025-09-28,EFT20250928006,139.72,PAYER EFT
2025-09-28,EFT20250928009,260.74,PAYER EFT
2025-09-28,EFT20250928014,22.64,PAYER EFT
2025-09-28,EFT20250928030,44.41,PAYER EFT
2025-09-28,EFT20250928033,352.62,PAYER EFT
2025-09-28,EFT20250928035,416.09,PAYER EFT
2025-09-28,EFT20250928036,564.2,PAYER EFT
2025-09-28,EFT20250928039,98.03,PAYER EFT
2025-09-29,EFT20250929001,465.45,PAYER EFT
2025-09-29,EFT20250929008,59.36,PAYER EFT
2025-09-29,EFT20250929015,232.92,PAYER EFT
2025-09-29,EFT20250929016,580.64,PAYER EFT
2025-09-29,EFT20250929019,60.25,PAYER EFT
2025-09-29,EFT20250929022,55.51,PAYER EFT
2025-09-29,EFT20250929027,245.54,PAYER EFT
2025-09-29,EFT20250929030,67.29,PAYER EFT
2025-09-29,EFT20250929032,51.76,PAYER EFT
2025-09-29,EFT20250929034,239.13,PAYER EFT
2025-09-29,EFT20250929037,109.99,PAYER EFT
2025-09-30,EFT20250930002,28.25,PAYER EFT
2025-09-30,EFT20250930003,26.07,PAYER EFT
2025-09-30,EFT20250930008,192.17,PAYER EFT
2025-09-30,EFT20250930010,225.94,PAYER EFT
2025-09-30,EFT20250930011,38.04,PAYER EFT
2025-09-30,EFT20250930012,34.9,PAYER EFT
2025-09-30,EFT20250930022,84.11,PAYER EFT
2025-09-30,EFT20250930025,74.73,PAYER EFT
2025-09-30,EFT20250930026,226.45,PAYER EFT
2025-09-30,EFT20250930027,162.27,PAYER EFT
2025-09-30,EFT20250930037,530.15,PAYER EFT
2025-09-30,EFT20250930039,208.59,PAYER EFT
2025-10-01,EFT20251001002,29.89,PAYER EFT
2025-10-01,EFT20251001008,549.95,PAYER EFT
2025-10-01,EFT20251001018,37.77,PAYER EFT
2025-10-01,EFT20251001019,175.59,PAYER EFT
2025-10-01,EFT20251001023,113.23,PAYER EFT
2025-10-01,EFT20251001024,113.23,PAYER EFT
2025-10-01,EFT20251001030,81.59,PAYER EFT
2025-10-01,EFT20251001033,196.43,PAYER EFT
2025-10-01,EFT20251001038,473.2,PAYER EFT
2025-10-02,EFT20251002006,28.12,PAYER EFT
2025-10-02,EFT20251002009,212.48,PAYER EFT
2025-10-02,EFT20251002017,23.91,PAYER EFT
2025-10-02,EFT20251002018,52.15,PAYER EFT
2025-10-02,EFT20251002021,186.01,PAYER EFT
2025-10-02,EFT20251002022,67.29,PAYER EFT
2025-10-02,EFT20251002025,44.97,PAYER EFT
2025-10-02,EFT20251002026,42.45,PAYER EFT
2025-10-02,EFT20251002027,33.65,PAYER EFT
2025-10-02,EFT20251002030,20.86,PAYER EFT
2025-10-02,EFT20251002032,399.07,PAYER EFT
2025-10-02,EFT20251002036,52.15,PAYER EFT
2025-10-03,EFT20251003001,640.53,PAYER EFT
2025-10-03,EFT20251003003,56.61,PAYER EFT
2025-10-03,EFT20251003005,47.49,PAYER EFT
2025-10-03,EFT20251003008,75.15,PAYER EFT
2025-10-03,EFT20251003012,47.49,PAYER EFT
2025-10-03,EFT20251003013,22.3,PAYER EFT
2025-10-03,EFT20251003014,84.11,PAYER EFT
2025-10-03,EFT20251003017,67.29,PAYER EFT
2025-10-03,EFT20251003020,42.06,PAYER EFT
2025-10-03,EFT20251003022,27.88,PAYER EFT
2025-10-03,EFT20251003025,64.7,PAYER EFT
2025-10-03,EFT20251003026,25.88,PAYER EFT
2025-10-03,EFT20251003027,81.59,PAYER EFT
2025-10-03,EFT20251003036,64.7,PAYER EFT
2025-10-04,EFT20251004003,149.46,PAYER EFT
2025-10-04,EFT20251004004,18.11,PAYER EFT
2025-10-04,EFT20251004006,416.09,PAYER EFT
2025-10-04,EFT20251004009,49.87,PAYER EFT
2025-10-04,EFT20251004021,60.25,PAYER EFT
2025-10-04,EFT20251004028,41.72,PAYER EFT
2025-10-04,EFT20251004030,292.09,PAYER EFT
2025-10-04,EFT20251004032,81.99,PAYER EFT
2025-10-04,EFT20251004036,180.43,PAYER EFT
2025-10-04,EFT20251004038,77.6,PAYER EFT
2025-10-05,EFT20251005000,147.45,PAYER EFT
2025-10-05,EFT20251005005,162.27,PAYER EFT
2025-10-05,EFT20251005006,44.97,PAYER EFT
2025-10-05,EFT20251005013,313.61,PAYER EFT
2025-10-05,EFT20251005014,339.17,PAYER EFT
2025-10-05,EFT20251005019,93.94,PAYER EFT
2025-10-05,EFT20251005022,119.24,PAYER EFT
2025-10-05,EFT20251005024,19.02,PAYER EFT
2025-10-05,EFT20251005027,60.25,PAYER EFT
2025-10-05,EFT20251005028,52.15,PAYER EFT
2025-10-05,EFT20251005029,353.26,PAYER EFT
2025-10-05,EFT20251005036,67.29,PAYER EFT
2025-10-05,EFT20251005038,35.98,PAYER EFT
2025-10-06,EFT20251006001,11.87,PAYER EFT
2025-10-06,EFT20251006002,172.93,PAYER EFT
2025-10-06,EFT20251006004,81.59,PAYER EFT
2025-10-06,EFT20251006008,28.08,PAYER EFT
2025-10-06,EFT20251006009,138.07,PAYER EFT
2025-10-06,EFT20251006011,43.62,PAYER EFT
2025-10-06,EFT20251006015,113.23,PAYER EFT
2025-10-06,EFT20251006017,44.41,PAYER EFT
2025-10-06,EFT20251006018,180.43,PAYER EFT
2025-10-06,EFT20251006023,87.86,PAYER EFT
2025-10-06,EFT20251006029,555.13,PAYER EFT
2025-10-06,EFT20251006033,36.23,PAYER EFT
2025-10-06,EFT20251006035,244.9,PAYER EFT
2025-10-07,EFT20251007003,36.23,PAYER EFT
2025-10-07,EFT20251007008,178.5,PAYER EFT
2025-10-07,EFT20251007017,49.62,PAYER EFT
2025-10-07,EFT20251007021,420.55,PAYER EFT
2025-10-07,EFT20251007022,725.93,PAYER EFT
2025-10-07,EFT20251007027,52.15,PAYER EFT
2025-10-07,EFT20251007028,25.28,PAYER EFT
2025-10-07,EFT20251007029,226.45,PAYER EFT
2025-10-07,EFT20251007030,397,PAYER EFT
2025-10-07,EFT20251007031,677.02,PAYER EFT
2025-10-07,EFT20251007034,53.06,PAYER EFT
2025-10-07,EFT20251007037,71.17,PAYER EFT
2025-10-07,EFT20251007038,84.11,PAYER EFT
2025-10-08,EFT20251008004,314.51,PAYER EFT
2025-10-08,EFT20251008014,21.97,PAYER EFT
2025-10-08,EFT20251008015,162.27,PAYER EFT
2025-10-08,EFT20251008020,659.5,PAYER EFT
2025-10-08,EFT20251008026,512.42,PAYER EFT
2025-10-08,EFT20251008028,59.36,PAYER EFT
2025-10-08,EFT20251008032,36.65,PAYER EFT
2025-10-08,EFT20251008034,64.7,PAYER EFT
2025-10-08,EFT20251008035,49.69,PAYER EFT
2025-10-09,EFT20251009003,20.08,PAYER EFT
2025-10-09,EFT20251009005,67.29,PAYER EFT
2025-10-09,EFT20251009006,53.06,PAYER EFT
2025-10-09,EFT20251009011,89.94,PAYER EFT
2025-10-09,EFT20251009012,25.88,PAYER EFT
2025-10-09,EFT20251009016,416.09,PAYER EFT
2025-10-09,EFT20251009017,458.07,PAYER EFT
2025-10-09,EFT20251009022,218.62,PAYER EFT
2025-10-09,EFT20251009023,310,PAYER EFT
2025-10-09,EFT20251009028,84.11,PAYER EFT
2025-10-09,EFT20251009036,65.22,PAYER EFT
2025-10-10,EFT20251010000,64.7,PAYER EFT
2025-10-10,EFT20251010001,245.54,PAYER EFT
2025-10-10,EFT20251010004,240.05,PAYER EFT
2025-10-10,EFT20251010008,301.63,PAYER EFT
2025-10-10,EFT20251010013,44.97,PAYER EFT
2025-10-10,EFT20251010016,549.95,PAYER EFT
2025-10-10,EFT20251010017,376.55,PAYER EFT
2025-10-10,EFT20251010031,122.93,PAYER EFT
2025-10-10,EFT20251010033,26.07,PAYER EFT
2025-10-10,EFT20251010037,143.93,PAYER EFT
2025-10-11,EFT20251011000,465.45,PAYER EFT
2025-10-11,EFT20251011001,204.02,PAYER EFT
2025-10-11,EFT20251011002,87.86,PAYER EFT
2025-10-11,EFT20251011005,52.15,PAYER EFT
2025-10-11,EFT20251011006,119.24,PAYER EFT
2025-10-11,EFT20251011007,527.56,PAYER EFT
2025-10-11,EFT20251011008,62.11,PAYER EFT
2025-10-11,EFT20251011009,465.45,PAYER EFT
2025-10-11,EFT20251011015,218.62,PAYER EFT
2025-10-11,EFT20251011016,111.03,PAYER EFT
2025-10-11,EFT20251011020,456.01,PAYER EFT
2025-10-11,EFT20251011031,40.79,PAYER EFT
2025-10-11,EFT20251011037,180.51,PAYER EFT
2025-10-11,EFT20251011039,533.45,PAYER EFT
2025-10-12,EFT20251012000,81.59,PAYER EFT
2025-10-12,EFT20251012002,81.99,PAYER EFT
2025-10-12,EFT20251012003,64.7,PAYER EFT
2025-10-12,EFT20251012008,38.26,PAYER EFT
2025-10-12,EFT20251012010,23.94,PAYER EFT
2025-10-12,EFT20251012012,44.97,PAYER EFT
2025-10-12,EFT20251012019,53.06,PAYER EFT
2025-10-12,EFT20251012027,264.23,PAYER EFT
2025-10-12,EFT20251012031,115.33,PAYER EFT
2025-10-12,EFT20251012033,79.4,PAYER EFT
2025-10-12,EFT20251012035,52.15,PAYER EFT
2025-10-13,EFT20251013001,65.59,PAYER EFT
2025-10-13,EFT20251013004,104.55,PAYER EFT
2025-10-13,EFT20251013010,67.29,PAYER EFT
2025-10-13,EFT20251013011,81.59,PAYER EFT
2025-10-13,EFT20251013012,43.93,PAYER EFT
2025-10-13,EFT20251013016,110.51,PAYER EFT
2025-10-13,EFT20251013017,22.64,PAYER EFT
2025-10-13,EFT20251013024,260.74,PAYER EFT
2025-10-13,EFT20251013030,20.11,PAYER EFT
2025-10-13,EFT20251013031,175.73,PAYER EFT
2025-10-13,EFT20251013033,245.54,PAYER EFT
2025-10-13,EFT20251013036,226.45,PAYER EFT
2025-10-13,EFT20251013039,73.29,PAYER EFT
2025-10-14,EFT20251014003,21.97,PAYER EFT
2025-10-14,EFT20251014004,42.75,PAYER EFT
2025-10-14,EFT20251014009,44.97,PAYER EFT
2025-10-14,EFT20251014014,634.53,PAYER EFT
2025-10-14,EFT20251014015,111.03,PAYER EFT
2025-10-14,EFT20251014017,552.53,PAYER EFT
2025-10-14,EFT20251014018,533.45,PAYER EFT
2025-10-14,EFT20251014019,110,PAYER EFT
2025-10-14,EFT20251014022,64.7,PAYER EFT
2025-10-14,EFT20251014028,90.58,PAYER EFT
2025-10-14,EFT20251014030,416.09,PAYER EFT
2025-10-14,EFT20251014037,40.79,PAYER EFT
2025-10-14,EFT20251014038,26.72,PAYER EFT
2025-10-15,EFT20251015005,62.11,PAYER EFT
2025-10-15,EFT20251015006,42.06,PAYER EFT
2025-10-15,EFT20251015011,326.34,PAYER EFT
2025-10-15,EFT20251015014,226.45,PAYER EFT
2025-10-15,EFT20251015017,29.89,PAYER EFT
2025-10-15,EFT20251015022,81.99,PAYER EFT
2025-10-15,EFT20251015026,342.04,PAYER EFT
2025-10-15,EFT20251015027,555.13,PAYER EFT
2025-10-15,EFT20251015029,84.98,PAYER EFT
2025-10-15,EFT20251015035,407.93,PAYER EFT
2025-10-15,EFT20251015036,47.23,PAYER EFT
2025-10-15,EFT20251015039,148.81,PAYER EFT
2025-10-16,EFT20251016001,113.23,PAYER EFT
2025-10-16,EFT20251016002,17.58,PAYER EFT
2025-10-16,EFT20251016003,42.06,PAYER EFT
2025-10-16,EFT20251016005,791.52,PAYER EFT
2025-10-16,EFT20251016006,53.06,PAYER EFT
2025-10-16,EFT20251016008,70.2,PAYER EFT
2025-10-16,EFT20251016013,139.23,PAYER EFT
2025-10-16,EFT20251016014,68.32,PAYER EFT
2025-10-16,EFT20251016020,122.93,PAYER EFT
2025-10-16,EFT20251016021,70.2,PAYER EFT
2025-10-16,EFT20251016024,36.23,PAYER EFT
2025-10-16,EFT20251016026,62.76,PAYER EFT
2025-10-16,EFT20251016030,111.03,PAYER EFT
2025-10-16,EFT20251016037,62.11,PAYER EFT
2025-10-16,EFT20251016038,51.62,PAYER EFT
2025-10-16,EFT20251016039,180.43,PAYER EFT
2025-10-17,EFT20251017000,737.76,PAYER EFT
2025-10-17,EFT20251017003,47.49,PAYER EFT
2025-10-17,EFT20251017005,20.7,PAYER EFT
2025-10-17,EFT20251017013,67.29,PAYER EFT
2025-10-17,EFT20251017018,336.44,PAYER EFT
2025-10-17,EFT20251017023,26.07,PAYER EFT
2025-10-17,EFT20251017025,407.93,PAYER EFT
2025-10-17,EFT20251017028,30.54,PAYER EFT
2025-10-17,EFT20251017029,291.15,PAYER EFT
2025-10-17,EFT20251017033,90.58,PAYER EFT
2025-10-17,EFT20251017035,352.62,PAYER EFT
2025-10-17,EFT20251017039,226.45,PAYER EFT
2025-10-18,EFT20251018001,67.29,PAYER EFT
2025-10-18,EFT20251018009,27.33,PAYER EFT
2025-10-18,EFT20251018015,116.05,PAYER EFT
2025-10-18,EFT20251018016,28.08,PAYER EFT
2025-10-18,EFT20251018020,49.69,PAYER EFT
2025-10-18,EFT20251018028,298.91,PAYER EFT
2025-10-18,EFT20251018032,79.64,PAYER EFT
2025-10-18,EFT20251018033,434.61,PAYER EFT
2025-10-18,EFT20251018039,196.43,PAYER EFT
2025-10-19,EFT20251019000,145.06,PAYER EFT
2025-10-19,EFT20251019011,189.34,PAYER EFT
2025-10-19,EFT20251019013,216.64,PAYER EFT
2025-10-19,EFT20251019014,29.28,PAYER EFT
2025-10-19,EFT20251019016,62.76,PAYER EFT
2025-10-19,EFT20251019017,84.11,PAYER EFT
2025-10-19,EFT20251019020,26.72,PAYER EFT
2025-10-19,EFT20251019029,352.62,PAYER EFT
2025-10-19,EFT20251019032,49.69,PAYER EFT
2025-10-19,EFT20251019034,340.5,PAYER EFT
2025-10-19,EFT20251019035,88.32,PAYER EFT
2025-10-19,EFT20251019036,592.01,PAYER EFT
2025-10-19,EFT20251019037,186.01,PAYER EFT
2025-10-19,EFT20251019038,145.06,PAYER EFT
2025-10-20,EFT20251020000,20.86,PAYER EFT
2025-10-20,EFT20251020002,49.59,PAYER EFT
2025-10-20,EFT20251020010,465.45,PAYER EFT
2025-10-20,EFT20251020021,88.82,PAYER EFT
2025-10-20,EFT20251020023,555.13,PAYER EFT
2025-10-20,EFT20251020026,91.64,PAYER EFT
2025-10-20,EFT20251020027,149.7,PAYER EFT
2025-10-20,EFT20251020032,56.61,PAYER EFT
2025-10-20,EFT20251020036,150.83,PAYER EFT
2025-10-20,EFT20251020038,56.61,PAYER EFT
2025-10-20,EFT20251020039,200.73,PAYER EFT
2025-10-21,EFT20251021001,117.57,PAYER EFT
2025-10-21,EFT20251021003,162.27,PAYER EFT
2025-10-21,EFT20251021005,119.24,PAYER EFT
2025-10-21,EFT20251021010,336.44,PAYER EFT
2025-10-21,EFT20251021013,162.27,PAYER EFT
2025-10-21,EFT20251021019,26.72,PAYER EFT
2025-10-21,EFT20251021023,81.99,PAYER EFT
2025-10-21,EFT20251021024,23.42,PAYER EFT
2025-10-21,EFT20251021025,34.9,PAYER EFT
2025-10-21,EFT20251021027,65.27,PAYER EFT
2025-10-21,EFT20251021029,84.11,PAYER EFT
2025-10-21,EFT20251021035,215.33,PAYER EFT
2025-10-21,EFT20251021036,226.45,PAYER EFT
2025-10-22,EFT20251022001,262.04,PAYER EFT
2025-10-22,EFT20251022003,260.74,PAYER EFT
2025-10-22,EFT20251022005,484.93,PAYER EFT
2025-10-22,EFT20251022007,342.04,PAYER EFT
2025-10-22,EFT20251022011,109.83,PAYER EFT
2025-10-22,EFT20251022012,32.09,PAYER EFT
2025-10-22,EFT20251022014,549.79,PAYER EFT
2025-10-22,EFT20251022015,44.97,PAYER EFT
2025-10-22,EFT20251022016,175.73,PAYER EFT
2025-10-22,EFT20251022018,291.15,PAYER EFT
2025-10-22,EFT20251022021,34.9,PAYER EFT
2025-10-22,EFT20251022022,327.13,PAYER EFT
2025-10-22,EFT20251022025,90.58,PAYER EFT
2025-10-22,EFT20251022026,267.21,PAYER EFT
2025-10-22,EFT20251022029,34.9,PAYER EFT
2025-10-22,EFT20251022030,49.62,PAYER EFT
2025-10-23,EFT20251023007,245.54,PAYER EFT
2025-10-23,EFT20251023015,45.29,PAYER EFT
2025-10-23,EFT20251023016,88.82,PAYER EFT
2025-10-23,EFT20251023024,273.63,PAYER EFT
2025-10-23,EFT20251023029,1099.9,PAYER EFT
2025-10-23,EFT20251023030,610.12,PAYER EFT
2025-10-23,EFT20251023039,407.93,PAYER EFT
2025-10-24,EFT20251024001,81.99,PAYER EFT
2025-10-24,EFT20251024002,352.62,PAYER EFT
2025-10-24,EFT20251024003,49.62,PAYER EFT
2025-10-24,EFT20251024004,55.51,PAYER EFT
2025-10-24,EFT20251024005,47.49,PAYER EFT
2025-10-24,EFT20251024010,44.97,PAYER EFT
2025-10-24,EFT20251024013,47.23,PAYER EFT
2025-10-24,EFT20251024016,113.22,PAYER EFT
2025-10-24,EFT20251024022,84.11,PAYER EFT
2025-10-24,EFT20251024025,42.06,PAYER EFT
2025-10-24,EFT20251024031,28.98,PAYER EFT
2025-10-24,EFT20251024033,280.48,PAYER EFT
2025-10-24,EFT20251024036,25.88,PAYER EFT
2025-10-25,EFT20251025000,280.54,PAYER EFT
2025-10-25,EFT20251025004,25.88,PAYER EFT
2025-10-25,EFT20251025007,74.4,PAYER EFT
2025-10-25,EFT20251025008,111.03,PAYER EFT
2025-10-25,EFT20251025009,88.82,PAYER EFT
2025-10-25,EFT20251025013,267.21,PAYER EFT
2025-10-25,EFT20251025017,62.76,PAYER EFT
2025-10-25,EFT20251025023,43.62,PAYER EFT
2025-10-25,EFT20251025027,119.24,PAYER EFT
2025-10-25,EFT20251025030,144.34,PAYER EFT
2025-10-25,EFT20251025031,90.58,PAYER EFT
2025-10-25,EFT20251025032,84.11,PAYER EFT
2025-10-25,EFT20251025034,226.45,PAYER EFT
2025-10-25,EFT20251025035,21.74,PAYER EFT
2025-10-25,EFT20251025037,24.43,PAYER EFT
2025-10-26,EFT20251026004,95.39,PAYER EFT
2025-10-26,EFT20251026010,71.33,PAYER EFT
2025-10-26,EFT20251026014,111.03,PAYER EFT
2025-10-26,EFT20251026015,384.32,PAYER EFT
2025-10-26,EFT20251026019,20.86,PAYER EFT
2025-10-26,EFT20251026025,218.62,PAYER EFT
2025-10-26,EFT20251026026,84.11,PAYER EFT
2025-10-26,EFT20251026028,81.59,PAYER EFT
2025-10-26,EFT20251026030,145.06,PAYER EFT
2025-10-26,EFT20251026032,186.01,PAYER EFT
2025-10-26,EFT20251026034,549.95,PAYER EFT
2025-10-26,EFT20251026037,250.88,PAYER EFT
2025-10-26,EFT20251026039,465.45,PAYER EFT
2025-10-27,EFT20251027000,232.92,PAYER EFT
2025-10-27,EFT20251027003,80.81,PAYER EFT
2025-10-27,EFT20251027012,555.13,PAYER EFT
2025-10-27,EFT20251027014,44.97,PAYER EFT
2025-10-27,EFT20251027023,62.11,PAYER EFT
2025-10-27,EFT20251027024,56.16,PAYER EFT
2025-10-27,EFT20251027025,14.04,PAYER EFT
2025-10-27,EFT20251027026,49.59,PAYER EFT
2025-10-27,EFT20251027030,283.06,PAYER EFT
2025-10-27,EFT20251027036,113.23,PAYER EFT
2025-10-28,EFT20251028001,597.19,PAYER EFT
2025-10-28,EFT20251028006,25.1,PAYER EFT
2025-10-28,EFT20251028014,420.55,PAYER EFT
2025-10-28,EFT20251028015,864.07,PAYER EFT
2025-10-28,EFT20251028021,55.51,PAYER EFT
2025-10-28,EFT20251028022,26.07,PAYER EFT
2025-10-28,EFT20251028023,61.08,PAYER EFT
2025-10-28,EFT20251028024,44.97,PAYER EFT
2025-10-28,EFT20251028025,85.4,PAYER EFT
2025-10-28,EFT20251028026,555.13,PAYER EFT
2025-10-28,EFT20251028027,106.89,PAYER EFT
2025-10-28,EFT20251028029,23.91,PAYER EFT
2025-10-28,EFT20251028035,33.65,PAYER EFT
2025-10-28,EFT20251028037,81.59,PAYER EFT
2025-10-29,EFT20251029003,465.45,PAYER EFT
2025-10-29,EFT20251029012,180.51,PAYER EFT
2025-10-29,EFT20251029016,98.34,PAYER EFT
2025-10-29,EFT20251029023,62.11,PAYER EFT
2025-10-29,EFT20251029024,397,PAYER EFT
2025-10-29,EFT20251029026,45.81,PAYER EFT
2025-10-29,EFT20251029027,444.1,PAYER EFT
2025-10-29,EFT20251029031,298.91,PAYER EFT
2025-10-29,EFT20251029032,85.4,PAYER EFT
2025-10-29,EFT20251029033,44.41,PAYER EFT
2025-10-29,EFT20251029035,122.93,PAYER EFT
2025-10-29,EFT20251029036,47.23,PAYER EFT
2025-10-29,EFT20251029039,370.25,PAYER EFT
2025-10-30,EFT20251030001,34.9,PAYER EFT
2025-10-30,EFT20251030003,208.59,PAYER EFT
2025-10-30,EFT20251030004,485.25,PAYER EFT
2025-10-30,EFT20251030005,49.69,PAYER EFT
2025-10-30,EFT20251030006,84.11,PAYER EFT
2025-10-30,EFT20251030010,21.38,PAYER EFT
2025-10-30,EFT20251030011,28.98,PAYER EFT
2025-10-30,EFT20251030014,342.04,PAYER EFT
2025-10-30,EFT20251030021,183.11,PAYER EFT
2025-10-30,EFT20251030022,29.89,PAYER EFT
2025-10-30,EFT20251030024,53.06,PAYER EFT
2025-10-30,EFT20251030025,239.13,PAYER EFT
2025-10-30,EFT20251030030,219.66,PAYER EFT
2025-10-30,EFT20251030033,73.29,PAYER EFT
2025-10-30,EFT20251030035,352.62,PAYER EFT
2025-10-30,EFT20251030036,144.34,PAYER EFT
2025-10-30,EFT20251030037,25.88,PAYER EFT
2025-10-31,EFT20251031002,103.62,PAYER EFT
2025-10-31,EFT20251031007,407.93,PAYER EFT
2025-10-31,EFT20251031011,549.95,PAYER EFT
2025-10-31,EFT20251031013,49.69,PAYER EFT
2025-10-31,EFT20251031014,533.45,PAYER EFT
2025-10-31,EFT20251031016,148.81,PAYER EFT
2025-10-31,EFT20251031017,149.74,PAYER EFT
2025-10-31,EFT20251031019,32.63,PAYER EFT
2025-10-31,EFT20251031020,88.82,PAYER EFT
2025-10-31,EFT20251031024,851.01,PAYER EFT
2025-10-31,EFT20251031025,183.43,PAYER EFT
2025-10-31,EFT20251031029,93.94,PAYER EFT
2025-10-31,EFT20251031032,42.06,PAYER EFT
2025-10-31,EFT20251031034,336.44,PAYER EFT
2025-10-31,EFT20251031038,107.27,PAYER EFT
2025-11-01,EFT20251101000,49.69,PAYER EFT
2025-11-01,EFT20251101001,179.35,PAYER EFT
2025-11-01,EFT20251101003,55.51,PAYER EFT
2025-11-01,EFT20251101004,147.08,PAYER EFT
2025-11-01,EFT20251101008,126.17,PAYER EFT
2025-11-01,EFT20251101010,380.5,PAYER EFT
2025-11-01,EFT20251101014,67.29,PAYER EFT
2025-11-01,EFT20251101016,67.29,PAYER EFT
2025-11-01,EFT20251101019,40.11,PAYER EFT
2025-11-01,EFT20251101020,383.67,PAYER EFT
2025-11-01,EFT20251101027,64.7,PAYER EFT
2025-11-01,EFT20251101030,26.72,PAYER EFT
2025-11-01,EFT20251101035,26.72,PAYER EFT
2025-11-01,EFT20251101037,416.09,PAYER EFT
2025-11-01,EFT20251101039,84.11,PAYER EFT
2025-11-02,EFT20251102004,62.76,PAYER EFT
2025-11-02,EFT20251102006,36.23,PAYER EFT
2025-11-02,EFT20251102008,342.04,PAYER EFT
2025-11-02,EFT20251102014,35.15,PAYER EFT
2025-11-02,EFT20251102016,42.06,PAYER EFT
2025-11-02,EFT20251102017,49.62,PAYER EFT
2025-11-02,EFT20251102021,208.59,PAYER EFT
2025-11-02,EFT20251102022,39.7,PAYER EFT
2025-11-02,EFT20251102026,175.99,PAYER EFT
2025-11-02,EFT20251102029,352.62,PAYER EFT
2025-11-02,EFT20251102030,420.55,PAYER EFT
2025-11-02,EFT20251102031,515.07,PAYER EFT
2025-11-02,EFT20251102034,465.45,PAYER EFT
2025-11-02,EFT20251102039,44.97,PAYER EFT
2025-11-03,EFT20251103000,384.32,PAYER EFT
2025-11-03,EFT20251103001,56.16,PAYER EFT
2025-11-03,EFT20251103002,648.94,PAYER EFT
2025-11-03,EFT20251103009,43.93,PAYER EFT
2025-11-03,EFT20251103012,111.03,PAYER EFT
2025-11-03,EFT20251103020,42.06,PAYER EFT
2025-11-03,EFT20251103021,260.74,PAYER EFT
2025-11-03,EFT20251103023,44.97,PAYER EFT
2025-11-03,EFT20251103026,18.58,PAYER EFT
2025-11-03,EFT20251103027,122.93,PAYER EFT
2025-11-03,EFT20251103032,549.95,PAYER EFT
2025-11-03,EFT20251103033,82.22,PAYER EFT
2025-11-03,EFT20251103034,119.24,PAYER EFT
2025-11-03,EFT20251103035,42.75,PAYER EFT
2025-11-04,EFT20251104003,99.25,PAYER EFT
2025-11-04,EFT20251104007,52.15,PAYER EFT
2025-11-04,EFT20251104009,336.44,PAYER EFT
2025-11-04,EFT20251104016,164.8,PAYER EFT
2025-11-04,EFT20251104019,85.4,PAYER EFT
2025-11-04,EFT20251104021,307.46,PAYER EFT
2025-11-04,EFT20251104022,41.72,PAYER EFT
2025-11-04,EFT20251104025,420.55,PAYER EFT
2025-11-04,EFT20251104026,90.58,PAYER EFT
2025-11-04,EFT20251104027,116.05,PAYER EFT
2025-11-04,EFT20251104030,31.6,PAYER EFT
2025-11-04,EFT20251104033,22.64,PAYER EFT
2025-11-05,EFT20251105003,174.9,PAYER EFT
2025-11-05,EFT20251105005,42.45,PAYER EFT
